LA|DTM|01988334|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|105.36|0.00|0.00|0.00|N|0.00
LA|DTM|01988337|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|104.74|8.74|0.00|0.00|N|23.97
LA|DTM|01988337|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|104.74|0.00|0.00|0.00|N|0.00
LA|DTM|01988345|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|42.40|2.40|0.00|0.00|N|9.99
LA|PHONE|01988346|2022-08-01|PST| |20506233|M21397|2|EA|0.00|USD|0.00|105.99|6.00|0.00|0.00|N|19.98
LA|PHONE|01988346|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|105.99|0.00|0.00|0.00|N|0.00
LA|PHONE|01988347|2022-08-01|PST| |20506233|M21397|2|EA|0.00|USD|0.00|8.87|8.87|0.00|0.00|N|119.97
LA|PHONE|01988347|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|8.87|0.00|0.00|0.00|N|0.00
LA|DTM|01988349|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|101.76|5.76|0.00|0.00|N|23.97
LA|DTM|01988349|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|101.76|0.00|0.00|0.00|N|0.00
LA|DTM|01988350|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|103.44|7.44|0.00|0.00|N|23.97
LA|DTM|01988350|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|103.44|0.00|0.00|0.00|N|0.00
LA|PHONE|01988353|2022-08-01|PST| |20506233|M21397|2|EA|0.00|USD|0.00|106.61|6.62|0.00|0.00|N|19.98
LA|PHONE|01988353|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|106.61|0.00|0.00|0.00|N|0.00
LA|DTM|01988357|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|104.45|8.45|0.00|0.00|N|23.97
LA|DTM|01988357|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|104.45|0.00|0.00|0.00|N|0.00
LA|DTM|01988361|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|102.72|6.72|0.00|0.00|N|23.97
LA|DTM|01988361|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|102.72|0.00|0.00|0.00|N|0.00
LA|DTM|01988365|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|44.34|4.34|0.00|0.00|N|9.99
LA|DTM|01988367|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|103.92|7.92|0.00|0.00|N|23.97
LA|DTM|01988367|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|103.92|0.00|0.00|0.00|N|0.00
LA|DTM|01988368|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|105.12|9.12|0.00|0.00|N|23.97
LA|DTM|01988368|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|105.12|0.00|0.00|0.00|N|0.00
LA|DTM|01988369|2022-08-01|PST| |20506233|M21397|2|EA|0.00|USD|0.00|108.61|8.62|0.00|0.00|N|19.98
LA|DTM|01988369|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|108.61|0.00|0.00|0.00|N|0.00
LA|WEB|01988372|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|47.87|2.92|6.95|0.00|N|11.99
LA|DTM|01988373|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|102.72|6.72|0.00|0.00|N|23.97
LA|DTM|01988373|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|102.72|0.00|0.00|0.00|N|0.00
LA|WEB|01988375|2022-08-01|PST| |20504909|PL1279|2|EA|49.99|USD|99.98|89.79|6.84|6.95|0.00|N|23.98
LA|DTM|01988379|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|102.72|6.72|0.00|0.00|N|23.97
LA|DTM|01988379|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|102.72|0.00|0.00|0.00|N|0.00
LA|WEB|01988380|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|51.29|4.34|6.95|0.00|N|9.99
LA|DTM|01988381|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|96.00|0.00|0.00|0.00|N|23.97
LA|DTM|01988381|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|96.00|0.00|0.00|0.00|N|0.00
LA|DTM|01988382|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|102.72|6.72|0.00|0.00|N|23.97
LA|DTM|01988382|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|102.72|0.00|0.00|0.00|N|0.00
LA|DTM|01988385|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|42.40|2.40|0.00|0.00|N|9.99
LA|DTM|01988387|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|102.72|6.72|0.00|0.00|N|23.97
LA|DTM|01988387|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|102.72|0.00|0.00|0.00|N|0.00
LA|DTM|01988390|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|42.40|2.40|0.00|0.00|N|9.99
LA|DTM|01988391|2022-08-01|PST| |20504909|PL1279|1|EA|49.99|USD|49.99|42.80|2.80|0.00|0.00|N|9.99
LA|DTM|01988396|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|103.92|7.92|0.00|0.00|N|23.97
LA|DTM|01988396|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|103.92|0.00|0.00|0.00|N|0.00
LA|DTM|01988400|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|103.92|7.92|0.00|0.00|N|23.97
LA|DTM|01988400|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|103.92|0.00|0.00|0.00|N|0.00
LA|DTM|01988401|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|96.00|0.00|0.00|0.00|N|23.97
LA|DTM|01988401|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|96.00|0.00|0.00|0.00|N|0.00
LA|DTM|01988402|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|103.92|7.92|0.00|0.00|N|23.97
LA|DTM|01988402|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|103.92|0.00|0.00|0.00|N|0.00
LA|DTM|01988403|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|104.35|8.35|0.00|0.00|N|23.97
LA|DTM|01988403|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|104.35|0.00|0.00|0.00|N|0.00
LA|DTM|01988404|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|104.52|8.52|0.00|0.00|N|23.97
LA|DTM|01988404|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|104.52|0.00|0.00|0.00|N|0.00
LA|DTM|01988406|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|105.12|9.12|0.00|0.00|N|23.97
LA|DTM|01988406|2022-08-01|PST| |20506233|M21397|1|EA|0.00|USD|0.00|105.12|0.00|0.00|0.00|N|0.00
LA|WEB|01988755|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|104.01|9.02|0.00|0.00|N|24.98
LA|PHONE|01988764|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|130.32|10.35|0.00|0.00|N|0.00
LA|WEB|01988765|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|129.87|9.90|0.00|0.00|N|0.00
LA|DTM|01988767|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|127.92|7.95|0.00|0.00|N|0.00
LA|WEB|01988770|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|108.86|8.87|0.00|0.00|N|19.98
LA|WEB|01988771|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|106.61|6.62|0.00|0.00|N|19.98
LA|WEB|01988799|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|106.24|6.25|0.00|0.00|N|19.98
LA|WEB|01988823|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|105.99|6.00|0.00|0.00|N|19.98
LA|DTM|01988845|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.41|9.42|0.00|0.00|N|29.95
LA|DTM|01988845|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.41|0.00|0.00|0.00|N|0.00
LA|DTM|01988845|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.41|0.00|0.00|0.00|N|0.00
LA|DTM|01988845|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.41|0.00|0.00|0.00|N|0.00
LA|DTM|01988846|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|107.74|7.75|0.00|0.00|N|19.98
LA|WEB|01988847|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|138.60|8.61|0.00|0.00|N|29.95
LA|WEB|01988847|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|138.60|0.00|0.00|0.00|N|0.00
LA|WEB|01988847|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|138.60|0.00|0.00|0.00|N|0.00
LA|WEB|01988847|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|138.60|0.00|0.00|0.00|N|0.00
LA|DTM|01988848|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.09|9.10|0.00|0.00|N|29.95
LA|DTM|01988848|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988848|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988848|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988849|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.09|9.10|0.00|0.00|N|29.95
LA|DTM|01988849|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988849|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988849|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.09|0.00|0.00|0.00|N|0.00
LA|PHONE|01988850|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.74|9.75|0.00|0.00|N|29.95
LA|PHONE|01988850|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.74|0.00|0.00|0.00|N|0.00
LA|PHONE|01988850|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.74|0.00|0.00|0.00|N|0.00
LA|PHONE|01988850|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.74|0.00|0.00|0.00|N|0.00
LA|DTM|01988851|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|138.60|8.61|0.00|0.00|N|29.95
LA|DTM|01988851|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|138.60|0.00|0.00|0.00|N|0.00
LA|DTM|01988851|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|138.60|0.00|0.00|0.00|N|0.00
LA|DTM|01988851|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|138.60|0.00|0.00|0.00|N|0.00
LA|DTM|01988852|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|140.39|10.40|0.00|0.00|N|29.95
LA|DTM|01988852|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|140.39|0.00|0.00|0.00|N|0.00
LA|DTM|01988852|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|140.39|0.00|0.00|0.00|N|0.00
LA|DTM|01988852|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|140.39|0.00|0.00|0.00|N|0.00
LA|DTM|01988853|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.09|9.10|0.00|0.00|N|29.95
LA|DTM|01988853|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988853|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988853|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988854|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|140.71|10.72|0.00|0.00|N|29.95
LA|DTM|01988854|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988854|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988854|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988855|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|137.79|7.80|0.00|0.00|N|29.95
LA|DTM|01988855|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988855|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988855|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988857|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|141.53|11.54|0.00|0.00|N|29.95
LA|DTM|01988857|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|141.53|0.00|0.00|0.00|N|0.00
LA|DTM|01988857|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|141.53|0.00|0.00|0.00|N|0.00
LA|DTM|01988857|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|141.53|0.00|0.00|0.00|N|0.00
LA|DTM|01988858|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|139.09|9.10|0.00|0.00|N|29.95
LA|DTM|01988858|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988858|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988858|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|139.09|0.00|0.00|0.00|N|0.00
LA|DTM|01988859|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|140.71|10.72|0.00|0.00|N|29.95
LA|DTM|01988859|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988859|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988859|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|140.71|0.00|0.00|0.00|N|0.00
LA|DTM|01988861|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|129.99|0.00|0.00|0.00|N|29.95
LA|DTM|01988861|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|129.99|0.00|0.00|0.00|N|0.00
LA|DTM|01988861|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|129.99|0.00|0.00|0.00|N|0.00
LA|DTM|01988861|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|129.99|0.00|0.00|0.00|N|0.00
LA|DTM|01988863|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|143.31|13.32|0.00|0.00|N|29.95
LA|DTM|01988863|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|143.31|0.00|0.00|0.00|N|0.00
LA|DTM|01988863|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|143.31|0.00|0.00|0.00|N|0.00
LA|DTM|01988863|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|143.31|0.00|0.00|0.00|N|0.00
LA|DTM|01988864|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|137.79|7.80|0.00|0.00|N|29.95
LA|DTM|01988864|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988864|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988864|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|137.79|0.00|0.00|0.00|N|0.00
LA|DTM|01988865|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|142.27|12.28|0.00|0.00|N|29.95
LA|DTM|01988865|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|142.27|0.00|0.00|0.00|N|0.00
LA|DTM|01988865|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|142.27|0.00|0.00|0.00|N|0.00
LA|DTM|01988865|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|142.27|0.00|0.00|0.00|N|0.00
LA|WEB|01988866|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|140.70|10.71|0.00|0.00|N|29.95
LA|WEB|01988866|2022-08-01|PST| |20506231|HR12211265|1|EA|9.99|USD|9.99|140.70|0.00|0.00|0.00|N|0.00
LA|WEB|01988866|2022-08-01|PST| |20506230|HR11911210|1|EA|9.99|USD|9.99|140.70|0.00|0.00|0.00|N|0.00
LA|WEB|01988866|2022-08-01|PST| |20506232|HR11391146|1|EA|19.99|USD|19.99|140.70|0.00|0.00|0.00|N|0.00
LA|PHONE|01988867|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|132.27|12.30|0.00|0.00|N|0.00
LA|WEB|01988868|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|130.62|10.65|0.00|0.00|N|0.00
LA|PHONE|01988877|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|108.86|8.87|0.00|0.00|N|19.98
LA|WEB|01988887|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|130.71|10.74|0.00|0.00|N|0.00
LA|TRITON|01988888|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|128.07|8.10|0.00|0.00|N|0.00
LA|TRITON|01988907|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|129.09|9.12|0.00|0.00|N|0.00
LA|WEB|01988908|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|127.92|7.95|0.00|0.00|N|0.00
LA|TRITON|01988909|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|130.14|10.17|0.00|0.00|N|0.00
LA|MVIS|01988910|2022-08-01|PST| |20504921|PL1088|1|EA|119.97|USD|119.97|132.57|12.60|0.00|0.00|N|0.00
LA|PHONE|01988911|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|131.37|11.40|0.00|0.00|N|0.00
LA|PHONE|01988914|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|108.24|8.25|0.00|0.00|N|19.98
LA|WEB|01988919|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|128.37|8.40|0.00|0.00|N|0.00
LA|TRITON|01988923|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|129.27|9.30|0.00|0.00|N|0.00
LA|PHONE|01988924|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|128.37|8.40|0.00|0.00|N|0.00
LA|TRITON|01988927|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|129.57|9.60|0.00|0.00|N|0.00
LA|DTM|01988931|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|107.99|8.00|0.00|0.00|N|19.98
LA|WEB|01988932|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|130.32|10.35|0.00|0.00|N|0.00
LA|WEB|01988938|2022-08-01|PST| |20506233|M21397|2|EA|0.00|USD|0.00|105.99|6.00|0.00|0.00|N|19.98
LA|WEB|01988938|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|105.99|0.00|0.00|0.00|N|0.00
LA|WEB|01988941|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|121.55|7.55|0.00|0.00|N|5.97
LA|WEB|01988944|2022-08-01|PST| |20504920|PL1215A|1|EA|119.97|USD|119.97|120.00|0.00|0.00|0.00|N|-0.03
